2025-07-21 09:14:56 INFO  Utils:112 - [TestNG] Running:
  C:\eclipse workspace\Identify-Car-Wash-Services\cucumber.xml

2025-07-21 09:15:10 INFO  CucumberBase:35 - ----------------------------------------------------------------------------------------
2025-07-21 09:15:10 INFO  CucumberBase:36 - Starting Scenario: Display top 5 car washing services near me with high ratings and votes
2025-07-21 09:15:13 INFO  CucumberBase:35 - ------ Starting TC001_CarWashServices ------
2025-07-21 09:15:17 INFO  CucumberBase:42 - ------ Location set to: Saravanampatti ------
2025-07-21 09:15:18 INFO  CucumberBase:52 - ------ Search term entered: Car Washing Sevices ------
2025-07-21 09:15:18 INFO  CucumberBase:58 - ------ Search result heading:  ------
2025-07-21 09:15:20 INFO  CucumberBase:69 - ------ Applied filter: Rating, Rating: 4 ------
2025-07-21 09:15:22 INFO  CucumberBase:77 - ------ Displaying top 5 car wash services ------
2025-07-21 09:15:26 INFO  CucumberBase:100 - ------ Test Case Passed ------
2025-07-21 09:15:26 INFO  CucumberBase:109 - ----------------------------------------------------------------------------------------
2025-07-21 09:15:26 INFO  CucumberBase:45 - Ending Scenario: Display top 5 car washing services near me with high ratings and votes
2025-07-21 09:15:26 INFO  CucumberBase:46 - Status: PASSED
2025-07-21 09:15:30 INFO  CucumberBase:60 - Browser closed.
2025-07-21 09:15:30 INFO  CucumberBase:61 - ----------------------------------------------------------------------------------------
2025-07-21 09:15:37 INFO  CucumberBase:35 - ----------------------------------------------------------------------------------------
2025-07-21 09:15:37 INFO  CucumberBase:36 - Starting Scenario: Register for Free Listing with invalid phone number and capturing the error message
2025-07-21 09:15:41 INFO  CucumberBase:36 - ------ Clicked Free Listing Option ------
2025-07-21 09:15:41 INFO  CucumberBase:60 - ------ Entered Invalid Phone Number: 1234567890 ------
2025-07-21 09:15:42 INFO  CucumberBase:66 - ------ Clicked Start Now Button ------
2025-07-21 09:15:42 INFO  CucumberBase:72 - ------ Retrieved Error Message: Please Enter a Valid Mobile Number ------
2025-07-21 09:15:42 INFO  CucumberBase:85 - ------ Test Case Passed ------
2025-07-21 09:15:42 INFO  CucumberBase:93 - ----------------------------------------------------------------------------------------
